nomor_pendaftaran,produk_id,nama_produk,jenis_pestisida,bidang_penggunaan,komoditas_label,komoditas_id,opt_label,opt_nama_ilmiah,opt_id,dosis_teks,dosis_min,dosis_maks,dosis_satuan,satuan_kolom,dosis_asal,baris_asal,catatan_baris
01010120227637,op:prd:00006525,ELGON 150 EC,Insektisida,Pengelola Tanaman,Padi,op:cmd:00000006,Hama Putih Palsu,Cnaphalocrosis medinalis,op:pst:00001132,1,1,1,ml/l,ml/l,kolom,utama,
01010120227637,op:prd:00006525,ELGON 150 EC,Insektisida,Pengelola Tanaman,Padi,op:cmd:00000006,Penggerek Batang Padi Kuning,Scirpophaga incertulas,op:pst:00001023,1,1,1,ml/l,ml/l,kolom,utama,
01010120227637,op:prd:00006525,ELGON 150 EC,Insektisida,Pengelola Tanaman,Kubis,op:cmd:00001011,Perusak Daun,Plutella xylostella,op:pst:00001028,1,1,1,ml/l,ml/l,kolom,utama,
06080120259315,op:prd:00006527,VAPE 0.265 AE,Pestisida Rumah Tangga,"Pemukiman, Bangunan dan Rumah Tangga",Di dalam ruangan,,Lalat,Musca domestica,op:pst:00001035,,,,,-,tidak-ada,utama,
06080120259315,op:prd:00006527,VAPE 0.265 AE,Pestisida Rumah Tangga,"Pemukiman, Bangunan dan Rumah Tangga",Di dalam ruangan,,Semut,Anoplolepis gracilipes,op:pst:00001074,,,,,-,tidak-ada,utama,
06080120259315,op:prd:00006527,VAPE 0.265 AE,Pestisida Rumah Tangga,"Pemukiman, Bangunan dan Rumah Tangga",Di dalam ruangan,,nyamuk,Culex quinquefasciatus,op:pst:00001011,siap pakai,,,,-,kolom-teks,utama,
06080120259315,op:prd:00006527,VAPE 0.265 AE,Pestisida Rumah Tangga,"Pemukiman, Bangunan dan Rumah Tangga",Di dalam ruangan,,nyamuk,Aedes aegypti,op:pst:00001007,siap pakai,,,,-,kolom-teks,utama,
06080120259315,op:prd:00006527,VAPE 0.265 AE,Pestisida Rumah Tangga,"Pemukiman, Bangunan dan Rumah Tangga",Di dalam ruangan,,Kecoa,Blatella germanica,op:pst:00001194,,,,,-,tidak-ada,utama,
06080120259315,op:prd:00006527,VAPE 0.265 AE,Pestisida Rumah Tangga,"Pemukiman, Bangunan dan Rumah Tangga",Di dalam ruangan,,Kecoa,Periplaneta americana,op:pst:00001040,,,,,-,tidak-ada,utama,
01030120103788,op:prd:00006529,QUAILUP 480 SL,Herbisida,,Budidaya Kelapa Sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Axonopus compressus,op:pst:00001006,"1,5 - 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120103788,op:prd:00006529,QUAILUP 480 SL,Herbisida,,Budidaya Kelapa Sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,"1,5 - 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120103788,op:prd:00006529,QUAILUP 480 SL,Herbisida,,Budidaya Kelapa Sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Borreria alata,op:pst:00001001,"1,5 - 3",1.5,3,l/ha,l/ha,kolom,utama,
042018597,op:prd:00006530,FENTIN ASETAT 95 TC,Moluskisida,,izin tetap ulang bahan teknis,,izin tetap ulang bahan teknis,izin tetap ulang bahan teknis,,izin tetap ulang bahan teknis,,,,,kolom-teks,utama,
04110120196403,op:prd:00006531,Woodshield Universal Clear 2 ME,Bahan pengawet kayu,,Kayu gergajian,,Rayap tanah,Coptotermes currvignathus,op:pst:00001061,"0,25 1/6 m2",,,,-,kolom-teks,utama,
01030120237982,op:prd:00006532,CALDRON 400/10 SE,Herbisida,Pengelola Tanaman,Budidaya padi sawah:,op:cmd:00000006,Teki,Cyperus diformis,op:pst:00001046,2 - 3,2,3,l/ha,l/ha,kolom,utama,
01030120237982,op:prd:00006532,CALDRON 400/10 SE,Herbisida,Pengelola Tanaman,Budidaya padi sawah:,op:cmd:00000006,Gulma berdaun lebar,Monochoria vaginalis,op:pst:00001015,2 - 3,2,3,l/ha,l/ha,kolom,utama,
01030120237982,op:prd:00006532,CALDRON 400/10 SE,Herbisida,Pengelola Tanaman,Budidaya padi sawah:,op:cmd:00000006,Gulma berdaun lebar,Marsilea crenata,op:pst:00001036,2 - 3,2,3,l/ha,l/ha,kolom,utama,
01030120237982,op:prd:00006532,CALDRON 400/10 SE,Herbisida,Pengelola Tanaman,Budidaya padi sawah:,op:cmd:00000006,Gulma golongan rumput,Echinochloa crusgalli,op:pst:00001031,2 - 3,2,3,l/ha,l/ha,kolom,utama,
01010120175847,op:prd:00006533,LANCER-GOLD 55 WG,Insektisida,,Tomat,op:cmd:00000003,Hama trips,Thrips parvispinus,op:pst:00000001,"0,5",0.5,0.5,g/l,g/l,kolom,utama,
01030120042105,op:prd:00006535,METSY 20 WG,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Borreria alata,op:pst:00001001,112.5 - 150,112.5,150,g/ha,g/ha,kolom,utama,
01030120042105,op:prd:00006535,METSY 20 WG,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Mikania micrantha,op:pst:00001005,112.5 - 150,112.5,150,g/ha,g/ha,kolom,utama,
01030120042105,op:prd:00006535,METSY 20 WG,Herbisida,,Padi sawah,op:cmd:00000006,Gulma berdaun lebar,Monochoria vaginalis,op:pst:00001015,15 - 20,15,20,g/ha,g/ha,kolom,utama,
01030120042105,op:prd:00006535,METSY 20 WG,Herbisida,,Padi sawah,op:cmd:00000006,Gulma berdaun lebar,Limnocharis flava,op:pst:00001045,15 - 20,15,20,g/ha,g/ha,kolom,utama,
01020120093462,op:prd:00006536,KUDANIL 75 WP,Fungisida,,kentang,op:cmd:00001008,Penyakit Hawar Daun,Phytophthora infestans,op:pst:00001010,"1,5",1.5,1.5,g/l,g/l,kolom,utama,
01030120031817,op:prd:00006537,BREEZE 270/120 SL,Herbisida,,Karet (TM),op:cmd:00001464,Gulma golongan rumput,Axonopus compressus,op:pst:00001006,3-4,3,4,l/ha,l/ha,kolom,utama,
01030120031817,op:prd:00006537,BREEZE 270/120 SL,Herbisida,,Karet (TM),op:cmd:00001464,Gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,3-4,3,4,l/ha,l/ha,kolom,utama,
01030120031817,op:prd:00006537,BREEZE 270/120 SL,Herbisida,,Karet (TM),op:cmd:00001464,Gulma berdaun lebar,Calopogonium mucunoides,op:pst:00001060,3-4,3,4,l/ha,l/ha,kolom,utama,
01030120031817,op:prd:00006537,BREEZE 270/120 SL,Herbisida,,Karet (TM),op:cmd:00001464,Gulma berdaun lebar,Borreria alata,op:pst:00001001,3-4,3,4,l/ha,l/ha,kolom,utama,
01030120031817,op:prd:00006537,BREEZE 270/120 SL,Herbisida,,Karet (TM),op:cmd:00001464,Gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,3-4,3,4,l/ha,l/ha,kolom,utama,
01020120062364,op:prd:00006538,MANDEX 80 WP,Fungisida,,Kentang,op:cmd:00001008,Penyakit bercak kering,Alternaria solani,op:pst:00001056,2,2,2,g/l,g/l,kolom,utama,
01030120155213,op:prd:00006539,BASMIRATA 15 WP,Herbisida,,Padi,op:cmd:00000006,gulma golongan rumput,Fimbristylis miliacea,op:pst:00001024,250 - 500,250,500,g/ha,g/ha,kolom,utama,
01030120155213,op:prd:00006539,BASMIRATA 15 WP,Herbisida,,Padi,op:cmd:00000006,gulma golongan rumput,Scirpus juncoides,op:pst:00001110,250 - 500,250,500,g/ha,g/ha,kolom,tambahan,
01030120155213,op:prd:00006539,BASMIRATA 15 WP,Herbisida,,Padi,op:cmd:00000006,gulma berdaun lebar,Monochoria vaginalis,op:pst:00001015,250 - 500,250,500,g/ha,g/ha,kolom,utama,
01010120134720,op:prd:00006540,SMESBAN 590 EC,Insektisida,,Kubis,op:cmd:00001011,ulat krop,Crocidolomia pavonana,op:pst:00001047,1,1,1,ml/l,ml/l,kolom,utama,
01010120134720,op:prd:00006540,SMESBAN 590 EC,Insektisida,,Kubis,op:cmd:00001011,perusak daun,Plutella xylostella,op:pst:00001028,1,1,1,ml/l,ml/l,kolom,utama,
01020120144968,op:prd:00006542,"APISON 29/22,5 DG",Fungisida,,Kentang,op:cmd:00001008,penyakit hawar daun,Phytophthora infestans,op:pst:00001010,1,1,1,g/l,g/l,kolom,utama,
01040120042169,op:prd:00006543,FLOTEX 10 PA,Zat Pengatur Tumbuh Tanaman,,Karet,op:cmd:00001464,Merangsang produksi karet kering,,,10,10,10,%,%,kolom,utama,
01010120124517,op:prd:00006544,SOLID 12/200 EC,Insektisida,,Bawang merah,op:cmd:00000004,ulat grayak,Spodoptera exigua,op:pst:00001019,2,2,2,ml/l,ml/l,kolom,utama,
01030120196488,op:prd:00006545,ZHAVION 500/50 SC,Herbisida,,Budidaya Jagung,op:cmd:00001002,gulma golongan rumput,Digitaria adscendens,op:pst:00001068,0.75 - 1,0.75,1,l/ha,l/ha,kolom,utama,
01030120196488,op:prd:00006545,ZHAVION 500/50 SC,Herbisida,,Budidaya Jagung,op:cmd:00001002,gulma berdaun lebar,Borreria alata,op:pst:00001001,0.75 - 1,0.75,1,l/ha,l/ha,kolom,utama,
01030120196488,op:prd:00006545,ZHAVION 500/50 SC,Herbisida,,Budidaya Jagung,op:cmd:00001002,gulma berdaun lebar,Commelina sp.,op:pst:00001287,0.75-1 l/ha,0.75,1,l/ha,-,kurung-latin,utama,
01030120196488,op:prd:00006545,ZHAVION 500/50 SC,Herbisida,,Budidaya Jagung,op:cmd:00001002,gulma berdaun lebar,Synedrella nodiflora,op:pst:00001004,0.75-1 l/ha,0.75,1,l/ha,-,kurung-latin,utama,
01030120165577,op:prd:00006546,PERMATA 490 SL,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,gulma golongan rumput,Paspalum conjugatum setaria plicata,op:pst:00001003,2-3,2,3,l/ha,l/ha,kolom,utama,
01030120165577,op:prd:00006546,PERMATA 490 SL,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,"Mikania micrantha , Asystasia ganggetica",op:pst:00001005,2-3,2,3,l/ha,l/ha,kolom,utama,
01030120196583,op:prd:00006547,"TURRIMA UP 545,7 SL",Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,"1,5-3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01030120196583,op:prd:00006547,"TURRIMA UP 545,7 SL",Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Setaria plicata,op:pst:00001021,"1,5-3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01030120196583,op:prd:00006547,"TURRIMA UP 545,7 SL",Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Ischaemum timorense,op:pst:00001012,"1,5 - 3,0",1.5,3,l/ha,l/ha,kolom,utama,
01030120196583,op:prd:00006547,"TURRIMA UP 545,7 SL",Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,"1,5-3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01030120196583,op:prd:00006547,"TURRIMA UP 545,7 SL",Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Mikania micrantha,op:pst:00001005,"1,5-3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01030120196583,op:prd:00006547,"TURRIMA UP 545,7 SL",Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Erigeron sumatrensis,op:pst:00001105,"1,5-3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01030120196583,op:prd:00006547,"TURRIMA UP 545,7 SL",Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Borreria alata,op:pst:00001001,"1,5 - 3,0",1.5,3,l/ha,l/ha,kolom,utama,
05100120052309,op:prd:00006549,QUICKPHOS 56 P*,Fumigan,,Beras di penyimpanan,op:cmd:00001023,hama gudang,Tribolium castaneum,op:pst:00001082,"2,72",2.72,2.72,g/ton,g/ton,kolom,utama,
05100120052309,op:prd:00006549,QUICKPHOS 56 P*,Fumigan,,Beras di penyimpanan,op:cmd:00001023,hama gudang,Rhyzoperta dominica,op:pst:00001183,"2,72",2.72,2.72,g/ton,g/ton,kolom,utama,
05100120052309,op:prd:00006549,QUICKPHOS 56 P*,Fumigan,,Beras di penyimpanan,op:cmd:00001023,hama gudang,Sitophilus zeamais,op:pst:00001162,"2,72",2.72,2.72,g/ton,g/ton,kolom,utama,
01030120093530,op:prd:00006550,ERKAFURON 20 WG,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Calopogonium Mucunoides,op:pst:00001060,100,100,100,g/ha,g/ha,kolom,utama,
01030120093530,op:prd:00006550,ERKAFURON 20 WG,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Ageratum Conyzoides,op:pst:00001000,100,100,100,g/ha,g/ha,kolom,utama,
01010120227458,op:prd:00006551,SAMSPIRO 240 SC,Insektisida,Pengelola Tanaman,Cengkeh,op:cmd:00001040,kutu tempurung,Coccus sp.,op:pst:00002162,"2,25",2.25,2.25,ml/l,ml/l,kolom,utama,
06080120248392,op:prd:00006552,HIT 7.7 LV,Pestisida Rumah Tangga,"Pemukiman, Bangunan dan Rumah Tangga",Di dalam ruangan,,Nyamuk,Culex quinquefasciatus,op:pst:00001011,,,,,-,tidak-ada,utama,
06080120248392,op:prd:00006552,HIT 7.7 LV,Pestisida Rumah Tangga,"Pemukiman, Bangunan dan Rumah Tangga",Di dalam ruangan,,Nyamuk,Aedes aegypti,op:pst:00001007,,,,,-,tidak-ada,utama,
01030119961257,op:prd:00006553,BROADPLUS 10/10 WP,Herbisida,,Padi sawah,op:cmd:00000006,teki,Fimbristylis miliacea,op:pst:00001024,"22,5 - 30",22.5,30,g/ha,g/ha,kolom,utama,
01030119961257,op:prd:00006553,BROADPLUS 10/10 WP,Herbisida,,Padi sawah,op:cmd:00000006,teki,Cyperus difformis,op:pst:00001046,"22,5 - 30",22.5,30,g/ha,g/ha,kolom,utama,
01030119961257,op:prd:00006553,BROADPLUS 10/10 WP,Herbisida,,Padi sawah,op:cmd:00000006,gulma berdaun lebar,Marsilea crenata,op:pst:00001036,"22,5 - 30",22.5,30,g/ha,g/ha,kolom,utama,
01030119961257,op:prd:00006553,BROADPLUS 10/10 WP,Herbisida,,Padi sawah,op:cmd:00000006,gulma berdaun lebar,Ludwigia octovalvis,op:pst:00001014,"22,5 - 30",22.5,30,g/ha,g/ha,kolom,utama,
01030119961257,op:prd:00006553,BROADPLUS 10/10 WP,Herbisida,,Padi sawah,op:cmd:00000006,gulma berdaun lebar,Monochoria vaginalis,op:pst:00001015,"22,5 - 30",22.5,30,g/ha,g/ha,kolom,utama,
06080120227662,op:prd:00006555,HIT EXPERT 0.12 FU,Pestisida Rumah Tangga,"Pemukiman, Bangunan dan Rumah Tangga",Di dalam ruangan,,Nyamuk,Culex quinquefasciatus,op:pst:00001011,,,,,-,tidak-ada,utama,
06080120227662,op:prd:00006555,HIT EXPERT 0.12 FU,Pestisida Rumah Tangga,"Pemukiman, Bangunan dan Rumah Tangga",Di dalam ruangan,,Nyamuk,Aedes aegypti,op:pst:00001007,,,,,-,tidak-ada,utama,
01010120196285,op:prd:00006556,KOALISI 40/200 SC,Insektisida,,Cabai,op:cmd:00001003,Hama trips,Thrips parvispinus,op:pst:00000001,"0,75",0.75,0.75,ml/l,ml/l,kolom,utama,
01030120227433,op:prd:00006558,MASTOP 288 SL,Herbisida,Pengelola Tanaman,Kelapa Sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Commelina benghalensis,op:pst:00001044,"1,5 – 2,25",1.5,2.25,l/ha,l/ha,kolom,utama,
01030120227433,op:prd:00006558,MASTOP 288 SL,Herbisida,Pengelola Tanaman,Kelapa Sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Borreria alata,op:pst:00001001,"1,5 – 2,25",1.5,2.25,l/ha,l/ha,kolom,utama,
01030120227433,op:prd:00006558,MASTOP 288 SL,Herbisida,Pengelola Tanaman,Kelapa Sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Praxelis clematidea,op:pst:00001054,"1,5 – 2,25",1.5,2.25,l/ha,l/ha,kolom,utama,
01030120227433,op:prd:00006558,MASTOP 288 SL,Herbisida,Pengelola Tanaman,Kelapa Sawit (TBM),op:cmd:00001000,Gulma golongan rumput,ottochloa nodosa,op:pst:00001002,"1,5 – 2,25",1.5,2.25,l/ha,l/ha,kolom,utama,
01030120227433,op:prd:00006558,MASTOP 288 SL,Herbisida,Pengelola Tanaman,Kelapa Sawit (TBM),op:cmd:00001000,Gulma golongan rumput,paspalum conjugatum,op:pst:00001003,"1,5 – 2,25",1.5,2.25,l/ha,l/ha,kolom,utama,
01020120258903,op:prd:00006559,AZOXYNIL 60/500 SC,Fungisida,Pengelola Tanaman,Tomat,op:cmd:00000003,penyakit busuk daun,Phytophtora infestans,op:pst:00001010,2,2,2,ml/l,ml/l,kolom,utama,
01030120248440,op:prd:00006560,WYNCAFOS 280 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Asystasia gangetica,op:pst:00001018,"1,5 - 2,5",1.5,2.5,l/ha,l/ha,kolom,utama,
01030120248440,op:prd:00006560,WYNCAFOS 280 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Synedrella nodiflora,op:pst:00001004,"1,5 - 2,5 l/ha",1.5,2.5,l/ha,,kurung-latin,utama,
01030120248440,op:prd:00006560,WYNCAFOS 280 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Chromolaena odorata,op:pst:00001020,"1,5 - 2,5 l/ha",1.5,2.5,l/ha,-,kurung-latin,utama,
01030120248440,op:prd:00006560,WYNCAFOS 280 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Praxelis clematidea,op:pst:00001054,"1,5 - 2,5 l/ha",1.5,2.5,l/ha,-,kurung-latin,utama,
01030120248440,op:prd:00006560,WYNCAFOS 280 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Paspalum conjugatum,op:pst:00001003,"1,5 - 2,5 l/ha",1.5,2.5,l/ha,-,kurung-latin,utama,
01030120248440,op:prd:00006560,WYNCAFOS 280 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Imperata cylindrica,op:pst:00001025,"1,5 - 2,5",1.5,2.5,l/ha,l/ha,kolom,utama,
01030120248440,op:prd:00006560,WYNCAFOS 280 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,"1,5 - 2,5 l/ha",1.5,2.5,l/ha,-,kurung-latin,utama,
01030120248440,op:prd:00006560,WYNCAFOS 280 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Commelina benghalensis,op:pst:00001044,"1,5 - 2,5 l/ha",1.5,2.5,l/ha,,kurung-latin,utama,
06080120093409,op:prd:00006561,"Baygon 0,225 AE",Pestisida Rumah Tangga,,Di dalam ruangan,,Lalat,Musca domestica,op:pst:00001035,,,,,-,tidak-ada,utama,
06080120093409,op:prd:00006561,"Baygon 0,225 AE",Pestisida Rumah Tangga,,Di dalam ruangan,,Kecoak,Periplanetta americana,op:pst:00001040,,,,,-,tidak-ada,utama,
06080120093409,op:prd:00006561,"Baygon 0,225 AE",Pestisida Rumah Tangga,,Di dalam ruangan,,Kecoak,Blatella germanica,op:pst:00001041,,,,,-,tidak-ada,tambahan,
06080120093409,op:prd:00006561,"Baygon 0,225 AE",Pestisida Rumah Tangga,,Di dalam ruangan,,Nyamuk,Culex quinquefasciatus,op:pst:00001011,,,,,-,tidak-ada,utama,
06080120093409,op:prd:00006561,"Baygon 0,225 AE",Pestisida Rumah Tangga,,Di dalam ruangan,,Nyamuk,Aedes aegypti,op:pst:00001007,,,,,-,tidak-ada,tambahan,
06080120093409,op:prd:00006561,"Baygon 0,225 AE",Pestisida Rumah Tangga,,Di dalam ruangan,,Semut,Anoplolepis gracilipes,op:pst:00001074,,,,,-,tidak-ada,utama,
01030120248378,op:prd:00006562,FORAKLOR 600 EC,Herbisida,Pengelola Tanaman,Budidaya Padi Tapin (Tanam Pindah),op:cmd:00001016,Teki,Fimbristylis miliacea,op:pst:00001024,"1,5 – 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120248378,op:prd:00006562,FORAKLOR 600 EC,Herbisida,Pengelola Tanaman,Budidaya Padi Tapin (Tanam Pindah),op:cmd:00001016,Teki,Cyperus difformis,op:pst:00001046,"1,5 – 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120248378,op:prd:00006562,FORAKLOR 600 EC,Herbisida,Pengelola Tanaman,Budidaya Padi Tapin (Tanam Pindah),op:cmd:00001016,Gulma berdaun lebar,Ludwigia octovalvis,op:pst:00001014,"1,5 – 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120248378,op:prd:00006562,FORAKLOR 600 EC,Herbisida,Pengelola Tanaman,Budidaya Padi Tapin (Tanam Pindah),op:cmd:00001016,Gulma berdaun lebar,Monochoria vaginalis,op:pst:00001015,"1,5 – 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120248378,op:prd:00006562,FORAKLOR 600 EC,Herbisida,Pengelola Tanaman,Budidaya Padi Tapin (Tanam Pindah),op:cmd:00001016,Gulma berdaun lebar,Marsilea crenata,op:pst:00001036,"1,5 – 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120206714,op:prd:00006563,BENXONEMAX 276 SL*,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Bidens pilosa,op:pst:00001052,1.5 - 3,1.5,3,l/ha,l/ha,kolom,utama,
01030120206714,op:prd:00006563,BENXONEMAX 276 SL*,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Borreria alata,op:pst:00001001,1.5 - 3,1.5,3,l/ha,l/ha,kolom,utama,
01030120206714,op:prd:00006563,BENXONEMAX 276 SL*,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,1.5 - 3,1.5,3,l/ha,l/ha,kolom,utama,
01030120206714,op:prd:00006563,BENXONEMAX 276 SL*,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Alang-alang,Imperata cylindrica,op:pst:00001025,1.5 - 3,1.5,3,l/ha,l/ha,kolom,utama,
01030120206714,op:prd:00006563,BENXONEMAX 276 SL*,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Ischaemum timorense,op:pst:00001012,1.5 - 3,1.5,3,l/ha,l/ha,kolom,utama,
01030120206714,op:prd:00006563,BENXONEMAX 276 SL*,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Digitaria ciliaris,op:pst:00001008,1.5 - 3,1.5,3,l/ha,l/ha,kolom,utama,
01030120206714,op:prd:00006563,BENXONEMAX 276 SL*,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Rhyncelitrum repens,op:pst:00002163,1.5 - 3,1.5,3,l/ha,l/ha,kolom,utama,
01030120206714,op:prd:00006563,BENXONEMAX 276 SL*,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,1.5 - 3,1.5,3,l/ha,l/ha,kolom,utama,
01030120206714,op:prd:00006563,BENXONEMAX 276 SL*,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Axonopus compressus,op:pst:00001006,1.5 - 3,1.5,3,l/ha,l/ha,kolom,utama,
01030120258947,op:prd:00006564,INDO STRONG 670 EC,Herbisida,Pengelola Tanaman,Budidaya karet (TBM),op:cmd:00001464,gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,"1,5 - 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120258947,op:prd:00006564,INDO STRONG 670 EC,Herbisida,Pengelola Tanaman,Budidaya karet (TBM),op:cmd:00001464,gulma berdaun lebar,Clidemia hirta,op:pst:00001017,"1,5 - 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120258947,op:prd:00006564,INDO STRONG 670 EC,Herbisida,Pengelola Tanaman,Budidaya karet (TBM),op:cmd:00001464,gulma berdaun lebar,Mikania micrantha,op:pst:00001005,"1,5 - 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120258947,op:prd:00006564,INDO STRONG 670 EC,Herbisida,Pengelola Tanaman,Budidaya karet (TBM),op:cmd:00001464,gulma berdaun lebar,Chromolaena odorata,op:pst:00001020,"1,5 - 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120258947,op:prd:00006564,INDO STRONG 670 EC,Herbisida,Pengelola Tanaman,Budidaya karet (TBM),op:cmd:00001464,gulma berdaun lebar,Borreria alata,op:pst:00001001,"1,5 - 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120258947,op:prd:00006564,INDO STRONG 670 EC,Herbisida,Pengelola Tanaman,Budidaya karet (TBM),op:cmd:00001464,gulma berdaun lebar,Sida rhombifolia,op:pst:00001460,"1,5 - 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120258947,op:prd:00006564,INDO STRONG 670 EC,Herbisida,Pengelola Tanaman,Budidaya karet (TBM),op:cmd:00001464,gulma berdaun lebar,Emilia sonchifolia,op:pst:00001278,"1,5 - 3",1.5,3,l/ha,l/ha,kolom,utama,
06080120124264,op:prd:00006565,VAPE 0.9 AE,Pestisida Rumah Tangga,,Bangunan dan Rumah Tangga,,Nyamuk,Culex quinquefasciatus,op:pst:00001011,Siap Pakai,,,,-,kolom-teks,utama,
06080120124264,op:prd:00006565,VAPE 0.9 AE,Pestisida Rumah Tangga,,Bangunan dan Rumah Tangga,,Nyamuk,Aedes aegypti,op:pst:00001007,Siap Pakai,,,,-,kolom-teks,utama,
01010120238063,op:prd:00006566,SIMCA 50 WG,Insektisida,Pengelola Tanaman,Padi,op:cmd:00000006,wereng batang cokelat,Nilaparvata lugens,op:pst:00001009,"1,5",1.5,1.5,g/l,g/l,kolom,utama,
01020120258994,op:prd:00006568,SANARA 80/120 SC,Fungisida,Pengelola Tanaman,Kentang,op:cmd:00001008,penyakit busuk daun,Phytopthora infestans,op:pst:00001010,1,1,1,ml/l,ml/l,kolom,utama,
01010120052197,op:prd:00006569,TUGARD 160/10 EC,Insektisida,,Kakao,op:cmd:00001010,Pengisap buah,Helopeltis antonii,op:pst:00001066,2,2,2,ml/l,ml/l,kolom,utama,
01010120186090,op:prd:00006570,TORI 50 WP,Insektisida,Pengelola Tanaman,Bawang merah,op:cmd:00000004,ulat grayak,Spodoptera exigua,op:pst:00001019,2,2,2,g/l,g/l,kolom,utama,
01010120145030,op:prd:00006571,ABSINA 36 EC,Insektisida,,Cabai,op:cmd:00001003,hama trips,Thrips parvispinus,op:pst:00000001,"0,5",0.5,0.5,ml/l,ml/l,kolom,utama,
01010120093490,op:prd:00006572,RONSHA 500/50 EC,Insektisida,,Kedelai,op:cmd:00001007,ulat grayak,Spodoptera litura,op:pst:00000005,1,1,1,ml/l,ml/l,kolom,utama,
